,Grade_x,School Year_x,Date of Test,Pre or Post?,Main Language Used In Exam,EGRA Question 1: Reading Habit,EGRA Last Book Read,Reads With Others,"How Often, ReadsWithOthers",Student Gender,Date,Q1 Rating or Answer,Q2 Rating,Q3 Rating or Answer,Q4 Rating or Answer,Q5 Rating or Answer,Q6 Rating or Answer,Q7 Rating,Q8 Rating,Skill to Improve 1,Skill to Improve 2,Minutes Spent Observing,Minutes Spent Coaching,Total Score,Teacher Number: Gender,Teacher Number: School Years in Teacher Support Program,Teacher Present,Average Students Enrolled,School Year_y
388,1,2018-2019,10/16/18,Pre,English; Ewe,Yes,Yes,1,1,Female,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
389,1,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
390,1,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
391,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,3,Female,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
392,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,3,Female,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
393,1,2018-2019,10/16/18,Pre,Ewe,Yes,Yes,0,2,Male,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
394,1,2018-2019,10/16/18,Pre,Ewe,Yes,Yes,0,2,Male,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
395,1,2018-2019,7/1/19,Post,English; Ewe,No,No,0,2,Male,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
396,1,2018-2019,7/1/19,Post,English; Ewe,No,No,0,2,Male,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
397,1,2018-2019,10/16/18,Pre,Ewe,No,No,0,2,Female,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
398,1,2018-2019,10/16/18,Pre,Ewe,No,No,0,2,Female,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
399,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,1,Female,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
400,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,1,Female,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
401,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,3,Female,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
402,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,3,Female,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
403,1,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
404,1,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
405,1,2018-2019,10/16/18,Pre,Ewe,No,No,0,2,Male,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
406,1,2018-2019,10/16/18,Pre,Ewe,No,No,0,2,Male,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
407,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,1,Male,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
408,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,1,Male,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
409,1,2018-2019,10/16/18,Pre,Ewe,No,No,0,2,Male,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
410,1,2018-2019,10/16/18,Pre,Ewe,No,No,0,2,Male,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
411,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,3,Male,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
412,1,2018-2019,7/1/19,Post,English; Ewe,Yes,No,1,3,Male,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
413,1,2018-2019,7/1/19,Post,English; Ewe,No,Yes,1,3,Male,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
414,1,2018-2019,7/1/19,Post,English; Ewe,No,Yes,1,3,Male,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
415,3,2020-2021,11/24/21,Post,English; Ewe,Yes,No,1,3,Male,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
416,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,No,0,0,Male,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
417,3,2020-2021,11/24/21,Post,Ewe,Yes,Yes,1,1,Male,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
418,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,No,1,4,Male,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
419,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,3,Female,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
420,3,2020-2021,5/10/21,Pre,English,No,No,0,0,Female,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
421,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,0,0,Female,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
422,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,0,0,Female,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
423,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,0,0,Female,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
424,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,3,Female,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
425,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
426,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,No,1,3,Male,2021-10-20 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,4,Not Present,27,2020-2021
427,2,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
428,2,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,2019-10-23 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,2,Present,22,2019-2020
429,2,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
430,2,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,2020-02-24 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,2,Not Present,22,2019-2020
431,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,No,1,1,Male,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
432,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,No,1,1,Male,2019-10-23 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,2,Present,22,2019-2020
433,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,No,1,1,Male,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
434,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,No,1,1,Male,2020-02-24 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,2,Not Present,22,2019-2020
435,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
436,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-10-23 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,2,Present,22,2019-2020
437,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
438,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2020-02-24 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,2,Not Present,22,2019-2020
439,2,2019-2020,10/17/19,Pre,English; Ewe,No,No,0,2,Female,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
440,2,2019-2020,10/17/19,Pre,English; Ewe,No,No,0,2,Female,2019-10-23 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,2,Present,22,2019-2020
441,2,2019-2020,10/17/19,Pre,English; Ewe,No,No,0,2,Female,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
442,2,2019-2020,10/17/19,Pre,English; Ewe,No,No,0,2,Female,2020-02-24 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,2,Not Present,22,2019-2020
443,2,2019-2020,10/16/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
444,2,2019-2020,10/16/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2019-10-23 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,2,Present,22,2019-2020
445,2,2019-2020,10/16/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
446,2,2019-2020,10/16/19,Pre,English; Ewe,Yes,Yes,0,2,Female,2020-02-24 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,2,Not Present,22,2019-2020
447,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
448,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2019-10-23 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,2,Present,22,2019-2020
449,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,2,Present,22,2019-2020
450,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,1,Male,2020-02-24 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,2,Not Present,22,2019-2020
451,5,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,0,0,Female,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
452,5,2020-2021,5/10/21,Pre,English; Ewe,No,No,0,0,Female,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
453,5,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,1,Female,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
454,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,1,Female,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
455,5,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,3,Female,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
456,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,No,1,3,Female,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
457,5,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,1,Female,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
458,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,1,Female,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
459,5,2020-2021,11/24/21,Post,English; Ewe,Yes,No,1,3,Male,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
460,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,No,1,3,Male,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
461,5,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,1,Male,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
462,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,1,Male,2021-10-20 00:00:00,3,3,3,4,3,3,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,27,Male,4,Present,23,2020-2021
463,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
464,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
465,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
466,3,2018-2019,7/1/19,Post,English; Ewe,Yes,No,0,2,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
467,3,2018-2019,7/1/19,Post,English; Ewe,Yes,No,0,2,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
468,3,2018-2019,7/1/19,Post,English; Ewe,Yes,No,0,2,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
469,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
470,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
471,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
472,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,1,Male,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
473,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,1,Male,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
474,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,1,Male,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
475,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,3,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
476,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,3,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
477,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,3,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
478,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
479,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
480,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
481,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,3,Male,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
482,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,3,Male,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
483,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,3,Male,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
484,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
485,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
486,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
487,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,0,2,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
488,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,0,2,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
489,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,0,2,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
490,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,Yes,1,1,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
491,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,Yes,1,1,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
492,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,Yes,1,1,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
493,3,2018-2019,7/1/19,Post,Ewe,Yes,Yes,1,1,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
494,3,2018-2019,7/1/19,Post,Ewe,Yes,Yes,1,1,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
495,3,2018-2019,7/1/19,Post,Ewe,Yes,Yes,1,1,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
496,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
497,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
498,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
499,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,1,1,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
500,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,1,1,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
501,3,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,1,1,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
502,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,1,Female,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
503,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,1,Female,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
504,3,2018-2019,7/1/19,Post,English; Ewe,Yes,Yes,1,1,Female,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
505,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-05-29 00:00:00,2,2,2,3,3,3,3,2,Lesson Objectives,Preparation,15.0,15.0,20,Male,4,Present,24,2018-2019
506,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-06-11 00:00:00,3,3,2,2,3,3,3,1,Lesson Objectives,"Patient, Caring and Kind Personality",15.0,15.0,20,Male,4,Present,24,2018-2019
507,3,2018-2019,10/16/18,Pre,English; Ewe,No,No,0,2,Male,2019-06-25 00:00:00,3,3,2,3,2,3,4,2,"Patient, Caring and Kind Personality",Lesson Plan Delivery,15.0,15.0,22,Male,4,Present,24,2018-2019
